bad,reason,job,loan,mortdue,value,yoj,derog,delinq,clage,ninq,clno,debtinc
1, ,Other,6000,65000,94355,26,1,3,69.3,1,34,33.7799181760068
1,HomeImp,Office,6000,73760.817199559,101776.04874145,13,.254569687738005,2,122.77,1.18605504587156,23,33.7799181760068
1,HomeImp,Other,6000,33600,101776.04874145,2,0,0,140.93,1,20,33.7799181760068
1,DebtCon,Other,6000,42000,58305,19,0,0,90,2,13,33.7799181760068
1,HomeImp,Other,6000,32446,54904,2,0,0,51.73,1,9,33.7799181760068
1,DebtCon,Other,6000,9660,35900,8,0,1,136.3,3,6,33.7799181760068
1,DebtCon,Other,6000,22859,32200,4,0,0,83.33,3,20,33.7799181760068
1, ,Mgr,6000,16878,25850,1,0,1,218.6,5,34,33.7799181760068
0,HomeImp,Other,6000,72951,80000,22.8,0,0,343.9,1,47,33.7799181760068
0,HomeImp,Other,6000,43000,57460,1.6,1,.449442379182156,101.5,1.18605504587156,13,33.7799181760068
0,DebtCon,Other,6000,53500,64790,.1,0,2,105.4,3,18,33.7799181760068
0,HomeImp,Other,6000,69876,94394.07,0,0,1,179.57,0,32,33.7799181760068
0,HomeImp,ProfEx,6000,51000,86125,6,0,0,222.17,2,24,33.7799181760068
0,HomeImp,Mgr,6000,53227,68700,3,0,2,122.73,0,23,33.7799181760068
0,HomeImp,Other,6000,73760.817199559,43300,8.9222681359045,.254569687738005,.449442379182156,100.93,1.18605504587156,9,33.7799181760068
0,HomeImp,Office,6000,14000,61493,23,0,0,321.63,1,13,33.7799181760068
1,HomeImp,ProfEx,6000,40000,54600,4,0,4,101.4,0,19,33.7799181760068
1,HomeImp,Mgr,6000,18793,27750,6,0,3,119.7,0,8,33.7799181760068
1,DebtCon,ProfEx,6000,179397,200000,5,6,0,90.3,6,29,33.7799181760068
1,HomeImp,Mgr,6000,73760.817199559,95500,6,1,2,129.9,1,22,33.7799181760068
0,HomeImp,Other,6000,79046,103048,0,0,0,181.7,0,32,37.29
0,HomeImp, ,6000,73760.817199559,53190,0,0,0,179.766275654635,0,0,15.174
1,HomeImp,Other,6000,73760.817199559,43683,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,21.935
0,HomeImp,ProfEx,6000,129731,154113,12,0,0,213.53,0,19,33.7799181760068
0,DebtCon,Mgr,6100,48500,62500,7,.254569687738005,4,111.3,2,11,33.7799181760068
0, , ,6100,73760.817199559,47400,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
0,HomeImp,Office,6100,91704,114799,22,0,0,129.25,1,12,36.747
0,HomeImp,Other,6100,47604,54966,5,0,0,70.7,0,18,24.767
0,HomeImp,Other,6100,73760.817199559,35250,8.9222681359045,.254569687738005,.449442379182156,303,1.18605504587156,12,33.7799181760068
1,HomeImp,Other,6100,62751,95617,1,0,0,138.65,1,13,31.757
0,HomeImp,Office,6100,48300,53388,9,.254569687738005,.449442379182156,178.49,1.18605504587156,19,26.72
0,HomeImp,Sales,6100,68743,65321,3,1,0,153.07,0,22,40.151
0,HomeImp,Other,6100,79636,87276,20,0,0,350.44,0,47,28.848
0,HomeImp, ,6100,73760.817199559,46830,0,0,1,179.766275654635,0,0,13.306
0,DebtCon,ProfEx,6100,78753,95433,0,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,28.925
0,DebtCon,ProfEx,6100,77265,97944,0,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,28.876
0,DebtCon,Sales,6200,75657,84368,4,0,0,122.24,0,30,32.553
0,DebtCon,Sales,6200,171582,245730,8.9222681359045,0,0,135.11,0,22,39.784
0,HomeImp, ,6200,73760.817199559,33909,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,34.517
0,HomeImp,Other,6200,46601,59486,5,0,0,84.63,0,18,25.35
0,HomeImp,ProfEx,6200,60354,87596,5,0,0,210.17,2,23,34.055
0,DebtCon, ,6200,45356,82054,2,0,0,201.33,4,29,29.662
0,HomeImp,Other,6200,73760.817199559,41657,8.9222681359045,.254569687738005,.449442379182156,293.96,1.18605504587156,11,30.198
1,DebtCon,Self,6200,73760.817199559,101776.04874145,3,.254569687738005,.449442379182156,80.5,2,17,33.7799181760068
0, , ,6200,73760.817199559,80078,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,25.376
1,DebtCon,Other,6200,42100,57385,8.5,0,1,164.8,1,28,33.7799181760068
0,HomeImp,Sales,6200,70793,71552,3,2,0,162.95,0,23,40.315
0,HomeImp,Other,6200,73881,98550,0,0,1,182.88,0,31,37.199
0,DebtCon, ,6200,45787,64854,4,.254569687738005,1,63.12,1.18605504587156,16,36.539
0,DebtCon,ProfEx,6200,75121,96462,0,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,27.168
0, , ,6200,73760.817199559,51732,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,12.325
0,HomeImp,ProfEx,6200,133882,155222,9,0,0,212.54,0,19,20.617
0,HomeImp,Other,6200,75623,89634,24,0,0,324.69,0,47,28.286
0,HomeImp,Other,6200,45564,61956,2,0,.449442379182156,101.17,1.18605504587156,13,38.675
0,HomeImp,Office,6300,99469,116260,23,0,0,124.75,1,12,35.642
0,DebtCon,ProfEx,6300,55000,69000,13,0,0,130.07,0,20,33.7799181760068
0,HomeImp,Office,6300,73760.817199559,72890,1,0,0,41.25,0,3,39.198
0,DebtCon, ,6300,44226,57779,7,.254569687738005,0,63.63,1.18605504587156,16,33.112
0,HomeImp,Other,6300,73760.817199559,39050,8.9222681359045,.254569687738005,.449442379182156,294.48,1.18605504587156,12,31.448
0,HomeImp,Other,6300,78724,80355,24,0,0,335.07,1,46,31.177
1,DebtCon,Self,6300,59793,98314,2.2,0,0,120.73,0,8,33.7799181760068
1,DebtCon,Mgr,6300,65875,76000,.8,2,0,84,1,12,33.7799181760068
0,DebtCon, ,6300,45582,89005,2,0,0,209.36,4,30,29.596
0,HomeImp,ProfEx,6300,92659,117352,6,0,0,199.01,0,27,26.52
0,DebtCon,ProfEx,6300,58052,70091,9,0,4,153.78,1,30,21.72
0,DebtCon,Mgr,6300,49498,64296,6,.254569687738005,4,111.21,1,10,38.577
0,DebtCon,ProfEx,6300,79667,96988,1,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,29.836
1,HomeImp,Office,6300,12476,32559,12,3,6,227.13,0,23,23.32
0,HomeImp,Sales,6300,69357,73726,3,2,0,163.28,1,22,42.408
0,DebtCon,Other,6300,26655,29792,1,1,0,12.76,10,6,28.362
1,HomeImp,Other,6400,25144,45200,25,0,2,128,4,17,33.7799181760068
0,HomeImp,Other,6400,99131,125652,8,.254569687738005,.449442379182156,419.38,1,50,42.245
0,DebtCon, ,6400,76577,83200,5,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,22.055
0,HomeImp,Other,6400,47251,58157,0,0,.449442379182156,104.79,1.18605504587156,13,36.417
0,DebtCon,ProfEx,6400,53476,70157,7,0,3,164.32,1,30,21.138
0,HomeImp,ProfEx,6400,81116,86148,8,0,0,262.18,0,11,42.068
0,HomeImp,Office,6400,17491,63614,23,0,0,325.3,0,12,40.244
0,HomeImp,Mgr,6400,65215,74332,9,.254569687738005,1,213.83,0,24,40.645
0,DebtCon,ProfEx,6400,62746,75016,12,0,0,133.1,0,20,40.188
0,HomeImp,Other,6400,76732,78084,8,0,0,109.19,0,26,37.965
0,DebtCon,Sales,6400,70035,78635,3,0,0,147.08,0,31,31.206
0,HomeImp,Office,6400,39687,51666,9,.254569687738005,.449442379182156,177.59,1.18605504587156,19,26.121
0,DebtCon, ,6400,51436,91284,4,0,0,209.64,2,30,31.972
0,HomeImp,Other,6400,44968,62747,0,1,.449442379182156,101.39,1.18605504587156,12,36.603
0,HomeImp,Self,6400,9113,46351,8.9222681359045,0,0,202.25,0,11,45.114
0,DebtCon,Other,6400,28041,33438,1,1,0,10.43,10,6,29.754
0,HomeImp,Mgr,6400,57887,74776,3,0,1,126.33,0,22,28.756
0,HomeImp,Office,6500,47949,53102,9,.254569687738005,.449442379182156,180.84,1.18605504587156,19,27.839
0,HomeImp,Other,6500,73760.817199559,37448,8.9222681359045,.254569687738005,.449442379182156,333.23,1.18605504587156,11,29.012
1,HomeImp,Other,6500,60054,70434,1,0,0,127.06,2,21,37.8
0,DebtCon,ProfEx,6500,80739,97630,1,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,30.531
0,HomeImp,Mgr,6500,63144,76754,2,0,2,129.08,0,23,29.055
0,HomeImp,ProfEx,6500,33639,37345,11,0,0,191.08,0,13,24.227
0,DebtCon,ProfEx,6500,78741,90599,0,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,29.199
0,DebtCon, ,6500,51724,87770,4,0,0,209.33,4,29,30.343
1,HomeImp,Other,6500,13600,101776.04874145,14,2,5,115.37,1,16,33.7799181760068
1,DebtCon,Other,6500,48000,61000,1,1,0,97.3,6,38,33.7799181760068
1,DebtCon,Other,6500,65000,80400,15,0,0,224.87,0,13,33.7799181760068
0,HomeImp,Office,6500,22789,35836,1,0,0,110.57,2,30,33.7799181760068
0,HomeImp,Office,6500,75113,115900,29,0,0,332.73,2,38,33.7799181760068
0,HomeImp,Office,6500,55000,88300,29,0,0,234.4,1,17,33.7799181760068
0,DebtCon,ProfEx,6500,60000,70000,9,0,0,54.77,2,24,33.7799181760068
0,DebtCon,Office,6500,70300,107500,1,0,0,242.47,1,38,33.7799181760068
1,HomeImp,ProfEx,6500,96314,105800,27,0,0,475.8,2,40,33.7799181760068
0,HomeImp,Office,6500,81145,117530,29,0,0,327.2,1,38,34.346
0, , ,6500,73760.817199559,70886,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,23.471
1,DebtCon,ProfEx,6500,183860,208910,4,6,0,86.45,6,29,69.801
0,DebtCon,Other,6500,58689,72557,0,0,1,94.01,2,18,34.898
0,HomeImp,Office,6600,62380,89742,31,0,0,232.53,0,16,26.16
0,DebtCon, ,6600,74376,84855,3,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,20.028
0,HomeImp, ,6600,73760.817199559,48800,0,0,0,179.766275654635,0,0,12.219
0,HomeImp,Other,6600,68733,81973,5,0,0,96.98,0,14,42.211
0,HomeImp,Office,6600,40926,50486,10,.254569687738005,.449442379182156,179.8,1.18605504587156,19,27.532
0,HomeImp,Office,6600,95450,112630,23,0,0,122.82,0,12,36.773
0,HomeImp, ,6600,73760.817199559,46516,0,0,0,179.766275654635,0,0,14.846
0,HomeImp,Other,6600,98415,126636,11,.254569687738005,.449442379182156,423.21,2,49,40.957
0, , ,6700,73760.817199559,55396,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,15.704
0,HomeImp,Other,6700,55113,56486,4,0,0,84.42,0,17,23.643
1,HomeImp,ProfEx,6700,60301,70543,5,0,0,195.78,0,19,32.398
0,DebtCon,Other,6700,73760.817199559,30544,2,0,0,283.9,0,14,24.12
0,HomeImp,Other,6700,49367,59609,6,0,0,99.3,0,17,25.231
0,DebtCon,ProfEx,6700,58741,68225,9,0,3,173.57,1,31,23.587
1,DebtCon,Other,6700,27510,42495,2,0,2,171.53,3,27,41.429
1,HomeImp,Other,6700,73760.817199559,81239,19,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,40.895
0,HomeImp,Other,6700,69773,83014,0,1,0,263.17,0,5,37.707
0,HomeImp,Office,6700,51855,58084,21,0,0,193.75,0,19,19.55
0,HomeImp,Other,6700,48430,64358,0,1,.449442379182156,108.35,1.18605504587156,13,38.894
0,HomeImp,Office,6700,29662,36195,1,0,0,112.14,1,30,38.529
0,DebtCon,ProfEx,6700,66587,70710,9,1,0,43.92,1,24,39.739
1,HomeImp,Mgr,6700,73760.817199559,20631,4,0,0,174.72,1,8,62.246
0,HomeImp,Office,6700,54161,59714,20,0,0,209.21,0,20,20.204
0,HomeImp,ProfEx,6700,134616,155034,13,1,0,215.42,0,19,19.494
0,HomeImp,ProfEx,6800,136951,160306,11,0,0,219.74,1,18,20.885
0,HomeImp,ProfEx,6800,138691,160063,12,0,0,208.42,0,19,19.333
0,DebtCon,Mgr,6800,49809,65074,7,.254569687738005,4,116.63,3,10,39.215
0,DebtCon, ,6800,78292,86959,3,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,18.927
0,HomeImp,ProfEx,6800,139578,154602,12,0,0,201.96,0,18,22.326
0,HomeImp,Mgr,6800,57439,74816,2,0,2,126.3,0,22,27.119
0,HomeImp,Other,6800,76074,88178,22,0,0,341.47,0,46,27.523
1,DebtCon,Mgr,6800,31000,42000,3.5,1,0,106.27,2,26,33.7799181760068
0,DebtCon,Office,6800,45150,57150,4,0,1,94.33,3,12,33.7799181760068
0,HomeImp,Office,6800,56155,57912,21,0,0,206.31,0,20,21.799
1,HomeImp,Mgr,6800,73760.817199559,27410,6,1,0,2.03,1,5,33.7799181760068
0,DebtCon,Sales,6800,178559,247611,8.9222681359045,0,0,127.23,0,22,42.084
0,HomeImp,Office,6800,73760.817199559,72310,1,0,0,48.82,0,3,40.787
0,HomeImp,Other,6800,71666,99913,0,0,1,196.46,0,31,35.762
0,DebtCon,Mgr,6800,75964,88754,19,0,1,298.7,0,23,39.108
0,DebtCon,Office,6900,75880,113612,1,0,0,230.81,1,38,17.966
0,HomeImp,Other,6900,70717,87466,2,0,0,112.59,0,15,41.428
0,HomeImp,Other,6900,53776,51952,5,0,0,87.9,0,17,22.287
1,DebtCon,Sales,6900,53328,58088,2,0,0,101.53,0,21,35.764
1,HomeImp,Mgr,6900,5816,101776.04874145,23,0,2,67.8,1,18,33.7799181760068
1,DebtCon,Other,6900,57257,63752,10,2,0,138.23,0,22,38.372
1,HomeImp,Sales,6900,37055,83000,1,0,0,122.27,2,43,33.7799181760068
0,HomeImp,Office,6900,97662,110046,24,0,0,111.12,0,11,37.253
0,DebtCon,Other,6900,49000,68280,1,0,0,61.9,8,22,33.7799181760068
0, , ,6900,73760.817199559,57067,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,14.371
0,DebtCon,Mgr,6900,50387,68443,7,.254569687738005,3,105.83,2,10,40.718
0,HomeImp,Office,6900,49932,66042,20,0,0,204.48,0,19,21.855
0,DebtCon, ,6900,51384,84689,4,0,0,224.25,3,29,30.526
0,HomeImp,Other,6900,73760.817199559,36191,8.9222681359045,.254569687738005,.449442379182156,311.87,1.18605504587156,12,30.791
0,HomeImp,Other,7000,98779,124827,9,.254569687738005,.449442379182156,421.54,1,49,40.829
0,DebtCon,Office,7000,73873,111781,0,0,0,231.8,0,38,19.274
0,HomeImp,Other,7000,74795,99149,1,0,1,175.57,0,32,34.45
0,HomeImp,Other,7000,73760.817199559,47462,8.9222681359045,.254569687738005,.449442379182156,102.66,1.18605504587156,9,36.094
0,HomeImp,Other,7000,78284,98214,0,0,1,171.84,0,31,36.248
0,HomeImp,ProfEx,7000,58128,93740,5,0,0,213.36,2,24,34.475
0,HomeImp,Other,7000,81335,81018,22,0,0,341.61,1,47,27.767
0,HomeImp,ProfEx,7000,52287,87972,7,0,0,211.28,1,24,33.461
0,HomeImp,Mgr,7000,58339,72432,10,.254569687738005,1,197.34,0,24,39.843
0,DebtCon,Office,7000,46238,66842,4,0,0,90.38,3,11,36.31
1,HomeImp,Other,7000,142251,157250,5,0,0,87.83,4,21,33.7799181760068
1,DebtCon,Other,7000,19894,32500,4,0,0,134.7,1,16,33.7799181760068
1,HomeImp,Office,7000,27290,63500,6,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
1,HomeImp,Office,7000,18000,46520,17,0,1,183.1,0,23,33.7799181760068
1,DebtCon,Other,7000,66000,86300,3,1,1,242.43,0,8,33.7799181760068
1,DebtCon,Office,7000,46000,66660,1,0,1,138.23,0,9,33.7799181760068
0,DebtCon,Other,7000,120000,175450,8,0,0,219.17,1,20,33.7799181760068
0,HomeImp,Other,7000,58843,75300,1.5,0,0,103.67,0,7,33.7799181760068
0,DebtCon,Other,7000,7000,31200,5,0,0,265.07,0,12,33.7799181760068
0,DebtCon,Other,7000,29000,49000,11,0,0,234.4,1,32,33.7799181760068
0, , ,7000,5768,26600,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
0,HomeImp,Other,7000,56636,76353,15,0,0,229.3,1,36,33.7799181760068
0,HomeImp,Other,7000,55000,63000,5,0,0,84.73,3,20,33.7799181760068
0,DebtCon,Other,7000,46225,59000,16,0,4,219.13,0,37,33.7799181760068
1,HomeImp,ProfEx,7000,53194,81150,14,7,0,183.63,2,28,33.7799181760068
1,HomeImp,Other,7000,83000,97635,5.6,3,0,141,0,10,33.7799181760068
1,DebtCon,Mgr,7000,138841,160000,11,8,0,86.2,2,36,33.7799181760068
1,HomeImp,ProfEx,7000,38800,53500,15,0,0,96.37,0,18,33.7799181760068
1,DebtCon,Office,7000,25000,49840,.6,0,0,139,0,13,33.7799181760068
1,DebtCon,Other,7000,18000,25000,6.5,1,0,205.97,1,19,33.7799181760068
1,HomeImp,ProfEx,7000,74500,81600,2,2,0,340.9,0,29,33.7799181760068
1,HomeImp,Other,7000,64300,119500,1,1,0,54.83,0,8,33.7799181760068
0,HomeImp,Other,7000,64255,68389,4,0,0,80.15,2,19,40.562
1,HomeImp,Other,7000,73760.817199559,96783,20,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,40.73
0,HomeImp,ProfEx,7000,129959,161301,11,0,0,209.99,0,18,21.918
0,HomeImp,ProfEx,7000,58114,93391,6,0,0,200.08,1,24,31.737
0,HomeImp,Office,7000,16047,67750,21,0,0,315.32,0,12,38.694
1, ,Other,7100,39000,55000,12,0,1,192.77,2,31,33.7799181760068
1,DebtCon,Mgr,7100,54000,74800,7.5,1,1,71,4,18,33.7799181760068
0,HomeImp,Office,7100,73760.817199559,74753,2,0,0,48.85,0,4,41.303
0,HomeImp,Office,7100,98490,114457,23,0,0,116.1,0,11,35.602
0,DebtCon, ,7100,54700,68500,19,0,0,155.2,1,12,33.7799181760068
0,HomeImp,Other,7100,73760.817199559,40185,3,0,0,272.92,1,25,41.917
0,DebtCon,Other,7100,25896,33580,1,0,0,29.86,9,7,28.271
0,DebtCon,Other,7100,120176,180104,8,0,0,221.61,0,18,32.674
0,DebtCon,ProfEx,7100,58639,72412,14,0,0,120.03,0,20,43.679
0,DebtCon,Other,7100,57863,70969,0,0,0,65.87,7,21,26.829
0,HomeImp,Other,7100,64850,76985,0,0,0,108.22,0,7,36.338
0,HomeImp,Other,7100,53273,54378,5,0,0,84.84,0,17,22.861
1,DebtCon,Other,7200,54600,65000,14,2,1,98.43,11,9,33.7799181760068
0,DebtCon,ProfEx,7200,62329,78007,8,0,0,55.36,1,23,38.64
0,HomeImp,Other,7200,57912,84806,15,0,0,241.51,0,35,35.063
0,HomeImp,Office,7200,98691,115750,22,0,0,118,0,11,37.72
0,DebtCon,Office,7200,79946,113807,1,0,0,238.46,0,37,18.617
0,DebtCon,Other,7200,36264,48240,15,0,0,82.17,0,12,33.7799181760068
1,DebtCon,Other,7200,46000,67000,24,0,0,142,1,14,33.7799181760068
1,DebtCon,Other,7200,43705,50000,9,0,2,235.37,6,16,33.7799181760068
0,HomeImp,Other,7200,73760.817199559,38061,8.9222681359045,.254569687738005,.449442379182156,299.75,1.18605504587156,12,31.88
1,HomeImp,Self,7200,15637,39660,6,0,1,354.24,3,42,33.624
0,HomeImp,Office,7200,73760.817199559,74610,1,0,0,40.18,0,3,37.941
0,DebtCon,Office,7200,71667,117325,0,0,1,241.06,1,38,18.511
1,HomeImp,Other,7200,73760.817199559,76723,10,0,0,70.19,0,11,41.251
0,DebtCon, ,7200,71509,86484,4,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,20.099
0,DebtCon,Other,7200,22832,31666,0,0,0,38,9,7,28.296
1,HomeImp,Mgr,7300,58671,87975,3,0,0,74.07,1,16,33.7799181760068
1,DebtCon,Other,7300,60890,75785,6,0,1,45.97,0,13,33.7799181760068
1,HomeImp,Other,7300,28500,42050,3,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
1,DebtCon,Other,7300,60971.32,77375,2,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
0,DebtCon,ProfEx,7300,131000,197500,1.5,0,0,68.03,2,23,33.7799181760068
0,HomeImp,ProfEx,7300,55456,86766,6,0,0,240.06,2,23,31.725
0,HomeImp,Other,7300,60973,79443,14,0,0,239.62,1,36,36.727
0,HomeImp,Other,7300,93428,118184,10,.254569687738005,.449442379182156,411.95,1,50,40.396
0,DebtCon,Mgr,7300,49064,64225,6,.254569687738005,4,106.38,1,10,40.052
0,DebtCon,ProfEx,7300,139348,205981,1,0,0,60.42,2,22,36.812
0,DebtCon,Other,7400,32832,50798,10,0,0,221.34,1,31,36.009
0,DebtCon,ProfEx,7400,75311,89905,0,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,27.202
1,HomeImp,Other,7400,2063,100448,8.9222681359045,0,0,96.13,0,14,33.7799181760068
0,HomeImp,Other,7400,73760.817199559,44651,2,0,0,271.92,0,25,42.93
0,HomeImp,ProfEx,7400,138033,163162,11,0,0,224.85,0,19,21.058
0,HomeImp,ProfEx,7400,88288,119677,5,0,0,194.37,1,27,26.646
0,DebtCon,ProfEx,7400,75547,93839,0,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,28.162
0,DebtCon, ,7400,48924,86612,4,0,0,207.77,4,30,29.938
0,DebtCon,Office,7400,73985,114849,0,0,0,238.59,1,38,18.421
0,HomeImp, ,7400,73760.817199559,54138,1,0,0,179.766275654635,0,0,12.22
0,HomeImp,Other,7400,51974,59323,4,0,0,83.35,0,18,23.398
0,HomeImp,Mgr,7400,56596,72861,3,0,1,141.96,0,23,28.3
1,DebtCon,Sales,7400,71576,89068,0,0,0,94.78,0,17,42.803
0,HomeImp,Other,7400,65032,83184,15,0,0,230.42,1,35,35.415
0,DebtCon,ProfEx,7400,72739,91425,3.5,0,0,128.83,0,26,33.7799181760068
0,DebtCon,Mgr,7400,82412,91326,19,0,1,316.95,1,24,37.909
1,HomeImp,ProfEx,7500,73760.817199559,51610,4,0,3,158.27,2,18,33.7799181760068
0,DebtCon, ,7500,45864,57799,7,.254569687738005,0,65.57,1.18605504587156,16,33.866
1,DebtCon,ProfEx,7500,57340,80000,4,0,5,86.23,3,14,33.7799181760068
0,DebtCon,Other,7500,47518,60252,16,0,3,220.62,0,37,26.712
0,HomeImp,Other,7500,63573,80601,4,0,0,111.44,0,14,41.773
1,DebtCon,Other,7500,32070,36811,1,1,0,228.04,0,6,30.162
0,DebtCon, ,7500,44744,60518,6,.254569687738005,0,79.41,1.18605504587156,16,34.397
0, , ,7500,73760.817199559,49804,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,12.391
0,HomeImp,Sales,7500,72097,69408,4,1,0,155.39,1,23,41.601
0,DebtCon,ProfEx,7500,84479,104571,23,0,0,47.83,3,14,33.075
0,DebtCon,ProfEx,7500,88056,104794,25,0,0,56.75,2,14,30.539
0,DebtCon,Other,7500,11358,36892,5,0,0,286.92,0,11,23.063
1,HomeImp,Office,7500,59000,72000,5,0,3,295.87,0,19,33.7799181760068
1,HomeImp,Other,7500,73760.817199559,101776.04874145,21,.254569687738005,.449442379182156,158.9,1,21,33.7799181760068
1,HomeImp,Other,7500,35945,49750,3,0,0,122.07,0,23,33.7799181760068
1,DebtCon,Other,7500,18400,29375,6,1,0,147.1,0,9,33.7799181760068
1,HomeImp,Other,7500,63500,86125,5,0,0,136.1,0,8,33.7799181760068
1,DebtCon,Other,7500,33600,50125,2,0,0,146.93,0,18,33.7799181760068
1,DebtCon,Mgr,7500,57800,109600,4,0,1,124.13,1,18,33.7799181760068
1,HomeImp,Other,7500,73760.817199559,40150,5,0,0,179.766275654635,1,0,33.7799181760068
1,HomeImp,Mgr,7500,80440,72920,8,0,1,201.5,0,24,33.7799181760068
1,HomeImp,Other,7500,60000,87830,5,0,0,153.27,2,16,33.7799181760068
1,HomeImp,ProfEx,7500,126000,151380,18,0,2,75.67,1,13,33.7799181760068
0,DebtCon, ,7500,40936,50900,10,1,0,115.6,1,26,33.7799181760068
0,HomeImp,Office,7500,73760.817199559,26850,20,0,0,185.63,1,16,33.7799181760068
0,HomeImp,Other,7500,49100,85650,18,0,0,178.33,0,29,33.7799181760068
1,HomeImp,Mgr,7500,73760.817199559,71799,4,0,3,177.5,0,22,33.7799181760068
1,DebtCon,Self,7500,39600,42000,1,0,0,47.7,1,15,33.7799181760068
1,HomeImp,Office,7500,42077,91676,5.5,1,4,344.9,1,30,33.7799181760068
1,DebtCon,Other,7500,42721,67000,15,1,3,126.77,2,23,33.7799181760068
1,HomeImp,Other,7500,73760.817199559,101776.04874145,20,.254569687738005,.449442379182156,157.33,0,20,33.7799181760068
1,HomeImp,Office,7500,12115,35910,13,3,6,234.9,0,24,24.662
0,DebtCon,ProfEx,7500,67778,83368,15,0,0,227.29,0,17,24.092
0,DebtCon,ProfEx,7500,60192,76475,8,0,0,60.5,2,24,39.281
0,HomeImp,Office,7500,57213,92458,28,0,0,243.16,1,16,23.992
1,HomeImp,Other,7500,50000,80000,9,.254569687738005,5,299.57,2,18,33.7799181760068
0,DebtCon,ProfEx,7600,133475,203936,1,0,0,87.45,2,23,37.006
0,DebtCon, ,7600,77518,83727,4,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,22.655
0,DebtCon,Office,7600,48829,62357,3,0,1,92.94,2,12,35.672
0,HomeImp,Other,7600,58622,77726,15,0,0,249.63,2,36,34.882
0,HomeImp,Office,7600,73760.817199559,28593,20,0,0,180.17,0,16,35.583
0,DebtCon, ,7600,49926,58588,5,.254569687738005,1,64.66,1.18605504587156,16,35.052
0,DebtCon,ProfEx,7600,80900,99525,2,0,0,135.64,0,26,34.777
0,HomeImp,Other,7600,73760.817199559,40341,3,0,0,265.02,1,25,43.3
0, , ,7700,14776,32287,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,34.88
